"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Chalk impact|LSU_01:0000108","Chalky seeds|LSU_01:0000107","Days to heading|LSU_01:0000130","Emergence date|LSU_01:0000128","Grain length average|LSU_01:0000102","Grain length-width ratio average|LSU_01:0000105","Grain thickness average|LSU_01:0000104","Grain whiteness average|LSU_01:0000106","Grain width average|LSU_01:0000103","Harvest moisture|LSU_01:0000136","Harvest weight|LSU_01:0000137","Heading date|LSU_01:0000129","Plant height|LSU_01:0000132","Plot stand2|LSU_01:0000134","Plot stand|LSU_01:0000133","Ratoon moisture|LSU_01:0000139","Ratoon weight|LSU_01:0000140","Ratoon yield|LSU_01:0000141","Seedling vigor|LSU_01:0000131","Total milling percentage|LSU_01:0000101","Whole milling percentage|LSU_01:0000100","Yield|LSU_01:0000138","notes"
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57585","172L1452","","plot","118919","17CLPY1496","2","2","746","30","5","test","","","","","","","","","","","","","85","80","","","","","","11.55","8.28","165","85","","","15.05","1.47","982","6","73.38","56.95","5759",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57637","172M1682","","plot","119506","17CLPY1497","2","2","747","30","4","test","","","","","","","","","","","","","86","80","","","","","","15.89","9.03","166","83","","","14.16","2.55","1721","6","72.12","59.53","5973",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53883","172L1377","","plot","119353","17CLPY1498","2","2","748","30","3","test","","","","","","","","","","","","","85","80","","","","","","16.37","10.27","165","90","","","13.35","3.34","2276","5","74.92","67.28","6754",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46432","172L1447","","plot","119572","17CLPY1499","2","2","749","30","2","test","","","","","","","","","","","","","88","80","","","","","","15.86","10.02","168","85","","","12.42","4.69","3230","5","73.53","63.59","6630",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52327","172L1472","","plot","119339","17CLPY1500","2","2","750","30","1","test","","","","","","","","","","","","","","80","","","","","","","","","","","","13.09","1.48","1011","7","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","50014","172L1376","","plot","119301","17CLPY751","1","1","1","1","1","test","","","","","","","","","","","","","85","80","","","","","","15.32","12.78","165","89","","","13.99","2.52","1704","4","70.63","64.59","8510",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53883","172L1377","","plot","119204","17CLPY752","1","1","2","1","2","test","","","","","","","","","","","","","85","80","","","","","","15.23","10.87","165","90","","","12.49","3.14","2161","4","72.91","66.03","7246",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42119","172L1378","","plot","118848","17CLPY753","1","1","3","1","3","test","","","","","","","","","","","","","87","80","","","","","","13.89","10.23","167","83","","","12.84","2.7","1851","4","72.92","63.15","6927",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42098","172L1379","","plot","119162","17CLPY754","1","1","4","1","4","test","","","","","","","","","","","","","80","80","","","","","","13.37","11.25","160","81","","","12.82","2.23","1529","3","73.45","66.19","7664",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47598","172L1380","","plot","118855","17CLPY755","1","1","5","1","5","test","","","","","","","","","","","","","87","80","","","","","","13.47","9.56","167","89","","","12.97","1.51","1033","5","75.13","57.54","6505",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56469","172L1381","","plot","119072","17CLPY756","1","1","6","1","6","test","","","","","","","","","","","","","89","80","","","","","","13.9","10.25","169","88","","","12.23","2.93","2022","3","72.12","63.58","6940",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42564","172L1382","","plot","118889","17CLPY757","1","1","7","1","7","test","","","","","","","","","","","","","87","80","","","","","","15.86","8.51","167","92","","","11.21","","","5","69.63","58.9","5631",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54083","172L1383","","plot","119047","17CLPY758","1","1","8","1","8","test","","","","","","","","","","","","","","80","","","","","","","","","","","","11.74","","","5","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42604","172L1384","","plot","119336","17CLPY759","1","1","9","1","9","test","","","","","","","","","","","","","86","80","","","","","","16.41","9.83","166","90","","","11.63","1.71","1188","4","73.02","50.37","6461",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46311","172L1385","","plot","119045","17CLPY760","1","1","10","1","10","test","","","","","","","","","","","","","85","80","","","","","","14.92","8.54","165","90","","","13.79","1.97","1336","4","72.28","64.9","5714",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","49037","172L1386","","plot","119317","17CLPY761","1","1","11","1","11","test","","","","","","","","","","","","","84","80","","","","","","13","7.52","164","83","","","14.14","1.21","817","5","71.49","62.83","5145",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47067","172L1387","","plot","119501","17CLPY762","1","1","12","1","12","test","","","","","","","","","","","","","","80","","","","","","","","","","","","15.54","1.24","824","6","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56260","172L1388","","plot","119006","17CLPY763","1","1","13","1","13","test","","","","","","","","","","","","","","80","","","","","","","","","","","","10.86","","","6","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44482","172L1389","","plot","119164","17CLPY764","1","1","14","1","14","test","","","","","","","","","","","","","87","80","","","","","","14.14","9.74","167","87","","","12.77","","","5","69.74","58.86","6576",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54309","172L1390","","plot","119432","17CLPY765","1","1","15","1","15","test","","","","","","","","","","","","","","80","","","","","","","","","","","","16.31","1.02","671","5","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45873","172L1391","","plot","119035","17CLPY766","1","1","16","1","16","test","","","","","","","","","","","","","86","80","","","","","","11.77","8.54","166","90","","","13.75","1.16","787","5","68.32","59.23","5925",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52620","172L1392","","plot","119049","17CLPY767","1","1","17","1","17","test","","","","","","","","","","","","","","80","","","","","","","","","","","","14.29","","","5","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","55592","172L1393","","plot","119216","17CLPY768","1","1","18","1","18","test","","","","","","","","","","","","","","80","","","","","","","","","","","","14.48","1.31","881","5","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","55243","172L1394","","plot","119368","17CLPY769","1","1","19","1","19","test","","","","","","","","","","","","","","80","","","","","","","","","","","","13.08","","","6","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46520","172L1395","","plot","119361","17CLPY770","1","1","20","1","20","test","","","","","","","","","","","","","86","80","","","","","","14.64","8.02","166","93","","","15.25","1.49","993","4","72.27","62.32","5383",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48377","172L1396","","plot","119388","17CLPY771","1","1","21","1","21","test","","","","","","","","","","","","","85","80","","","","","","12.13","5.68","165","82","","","12.22","","","6","73.5","62.79","3925",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48401","172L1397","","plot","119360","17CLPY772","1","1","22","1","22","test","","","","","","","","","","","","","86","80","","","","","","15.24","9.24","166","90","","","14.23","","","6","70.55","61.36","6159",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57763","172L1398","","plot","119018","17CLPY773","1","1","23","1","23","test","","","","","","","","","","","","","81","80","","","","","","11.7","8.27","161","82","","","12.23","","","7","72.99","64.16","5742",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48865","172L1399","","plot","119371","17CLPY774","1","1","24","1","24","test","","","","","","","","","","","","","84","80","","","","","","12.41","9.2","164","91","","","1.01","","","8","68.83","59.64","6337",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45198","172L1400","","plot","118944","17CLPY775","1","1","25","1","25","test","","","","","","","","","","","","","","80","","","","","","","","","","","","9.74","","","8","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58983","172L1401","","plot","119468","17CLPY776","1","1","26","2","25","test","","","","","","","","","","","","","86","80","","","","","","10.72","7.01","166","91","","","14.97","2.24","1498","4","69.99","60.37","4921",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53995","172L1402","","plot","118869","17CLPY777","1","1","27","2","24","test","","","","","","","","","","","","","83","80","","","","","","11.99","9.86","163","85","","","13.19","2.31","1577","4","70.05","58.75","6824",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56291","172L1403","","plot","119343","17CLPY778","1","1","28","2","23","test","","","","","","","","","","","","","86","80","","","","","","12.34","7.9","166","83","","","11.97","1.57","1087","4","69.28","61.14","5446",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46258","172L1404","","plot","118859","17CLPY779","1","1","29","2","22","test","","","","","","","","","","","","","85","80","","","","","","11.51","8.58","165","87","","","12.23","1.86","1284","4","73.5","62.63","5970",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","41867","172L1405","","plot","119275","17CLPY780","1","1","30","2","21","test","","","","","","","","","","","","","86","80","","","","","","11.06","8.5","166","82","","","12.69","2.46","1689","4","72.72","65.19","5945",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57326","172L1406","","plot","119279","17CLPY781","1","1","31","2","20","test","","","","","","","","","","","","","","80","","","","","","","","","","","","13.48","2.02","1374","5","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46135","172L1407","","plot","119000","17CLPY782","1","1","32","2","19","test","","","","","","","","","","","","","87","80","","","","","","11.68","8.7","167","81","","","15.12","1.45","968","5","71.34","62.75","6042",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57270","172L1408","","plot","119209","17CLPY783","1","1","33","2","18","test","","","","","","","","","","","","","88","80","","","","","","12.24","10.32","168","91","","","14.59","1.9","1276","4","71.5","62.0","7122",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53200","172L1409","","plot","119202","17CLPY784","1","1","34","2","17","test","","","","","","","","","","","","","88","80","","","","","","12.16","9.59","168","82","","","14.61","1.56","1048","4","73.85","45.12","6624",""
